[1548613800] LOG ROTATION: DAILY
[1548613800] LOG VERSION: 2.0
[1548631469] SERVICE NOTIFICATION: nagiosadmin;esxi02;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157E1D Chassis S/N: FCH2216V0Y6  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548631929] SERVICE NOTIFICATION: nagiosadmin;esxi04;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22137QKB Chassis S/N: FCH2216V0YZ  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548632998] SERVICE NOTIFICATION: nagiosadmin;esxi05;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EPD Chassis S/N: FCH2216V0Z0  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548633023] SERVICE ALERT: esxi06;ESXi Haradware Check;WARNING;SOFT;1;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548633152] SERVICE ALERT: esxi06;ESXi Haradware Check;WARNING;SOFT;2;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548633280] SERVICE NOTIFICATION: nagiosadmin;esxi06;ESXi Haradware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548633280] SERVICE ALERT: esxi06;ESXi Haradware Check;WARNING;HARD;3;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548633519] Auto-save of retention data completed successfully.
[1548633890] SERVICE NOTIFICATION: nagiosadmin;esxi06;ESXi Haradware Check;OK;notify-service-by-email;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548633890] SERVICE ALERT: esxi06;ESXi Haradware Check;OK;HARD;1;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548634475] SERVICE NOTIFICATION: nagiosadmin;esxi03;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ESB Chassis S/N: FCH2216V0TW  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548635069] SERVICE NOTIFICATION: nagiosadmin;esxi02;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157E1D Chassis S/N: FCH2216V0Y6  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548635214] SERVICE NOTIFICATION: nagiosadmin;esxi01;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EQH Chassis S/N: FCH2216V0WN  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548636128] SERVICE NOTIFICATION: nagiosadmin;esxi04;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22137QKB Chassis S/N: FCH2216V0YZ  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548636898] SERVICE ALERT: esxi06;ESXi Haradware Check;WARNING;SOFT;1;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 39  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548637027] SERVICE ALERT: esxi06;ESXi Haradware Check;OK;HARD;1;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548637119] Auto-save of retention data completed successfully.
[1548637197] SERVICE NOTIFICATION: nagiosadmin;esxi05;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EPD Chassis S/N: FCH2216V0Z0  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548637627] SERVICE ALERT: esxi06;ESXi Haradware Check;WARNING;SOFT;1;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548637756] SERVICE ALERT: esxi06;ESXi Haradware Check;OK;HARD;1;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548638075] SERVICE NOTIFICATION: nagiosadmin;esxi03;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ESB Chassis S/N: FCH2216V0TW  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548638814] SERVICE NOTIFICATION: nagiosadmin;esxi01;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 42  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EQH Chassis S/N: FCH2216V0WN  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548638957] SERVICE ALERT: esxi06;ESXi Haradware Check;WARNING;SOFT;1;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548639086] SERVICE ALERT: esxi06;ESXi Haradware Check;WARNING;SOFT;2;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548639215] SERVICE FLAPPING ALERT: esxi06;ESXi Haradware Check;STARTED; Service appears to have started flapping (21.2% change >= 20.0% threshold)
[1548639215] SERVICE ALERT: esxi06;ESXi Haradware Check;WARNING;HARD;3;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548639269] SERVICE NOTIFICATION: nagiosadmin;esxi02;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157E1D Chassis S/N: FCH2216V0Y6  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548640328] SERVICE NOTIFICATION: nagiosadmin;esxi04;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22137QKB Chassis S/N: FCH2216V0YZ  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548640362] SERVICE ALERT: esxi07;ESXi Hardware Check;WARNING;SOFT;1;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 39  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EV7 Chassis S/N: FCH2216V0Y8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548640491] SERVICE ALERT: esxi07;ESXi Hardware Check;OK;HARD;1;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EV7 Chassis S/N: FCH2216V0Y8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548640719] Auto-save of retention data completed successfully.
[1548640798] SERVICE NOTIFICATION: nagiosadmin;esxi05;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EPD Chassis S/N: FCH2216V0Z0  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548641091] SERVICE ALERT: esxi07;ESXi Hardware Check;WARNING;SOFT;1;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EV7 Chassis S/N: FCH2216V0Y8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548641219] SERVICE ALERT: esxi07;ESXi Hardware Check;WARNING;SOFT;2;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 39  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EV7 Chassis S/N: FCH2216V0Y8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548641348] SERVICE NOTIFICATION: nagiosadmin;esxi07;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EV7 Chassis S/N: FCH2216V0Y8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548641348] SERVICE ALERT: esxi07;ESXi Hardware Check;WARNING;HARD;3;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EV7 Chassis S/N: FCH2216V0Y8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548641675] SERVICE NOTIFICATION: nagiosadmin;esxi03;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 42  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ESB Chassis S/N: FCH2216V0TW  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548642414] SERVICE NOTIFICATION: nagiosadmin;esxi01;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EQH Chassis S/N: FCH2216V0WN  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548642557] SERVICE NOTIFICATION: nagiosadmin;esxi07;ESXi Hardware Check;OK;notify-service-by-email;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EV7 Chassis S/N: FCH2216V0Y8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548642557] SERVICE ALERT: esxi07;ESXi Hardware Check;OK;HARD;1;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EV7 Chassis S/N: FCH2216V0Y8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548643166] SERVICE ALERT: esxi07;ESXi Hardware Check;WARNING;SOFT;1;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EV7 Chassis S/N: FCH2216V0Y8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548643294] SERVICE ALERT: esxi07;ESXi Hardware Check;OK;HARD;1;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EV7 Chassis S/N: FCH2216V0Y8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548643469] SERVICE NOTIFICATION: nagiosadmin;esxi02;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157E1D Chassis S/N: FCH2216V0Y6  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548643928] SERVICE NOTIFICATION: nagiosadmin;esxi04;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22137QKB Chassis S/N: FCH2216V0YZ  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548644319] Auto-save of retention data completed successfully.
[1548644494] SERVICE ALERT: esxi07;ESXi Hardware Check;WARNING;SOFT;1;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 39  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EV7 Chassis S/N: FCH2216V0Y8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548644623] SERVICE ALERT: esxi07;ESXi Hardware Check;OK;HARD;1;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EV7 Chassis S/N: FCH2216V0Y8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548644998] SERVICE NOTIFICATION: nagiosadmin;esxi05;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EPD Chassis S/N: FCH2216V0Z0  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548645875] SERVICE NOTIFICATION: nagiosadmin;esxi03;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ESB Chassis S/N: FCH2216V0TW  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548646014] SERVICE NOTIFICATION: nagiosadmin;esxi01;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EQH Chassis S/N: FCH2216V0WN  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548646424] SERVICE FLAPPING ALERT: esxi06;ESXi Haradware Check;STOPPED; Service appears to have stopped flapping (4.7% change < 5.0% threshold)
[1548646424] SERVICE NOTIFICATION: nagiosadmin;esxi06;ESXi Haradware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 40  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548647023] SERVICE NOTIFICATION: nagiosadmin;esxi06;ESXi Haradware Check;OK;notify-service-by-email;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548647023] SERVICE ALERT: esxi06;ESXi Haradware Check;OK;HARD;1;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ERW Chassis S/N: FCH2216V0X8  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548647069] SERVICE NOTIFICATION: nagiosadmin;esxi02;ESXi Hardware Check;WARNING;notify-service-by-email;WARNING : Front Panel Board 1 FP_TEMP_SENSOR: 41  - Server:  Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157E1D Chassis S/N: FCH2216V0Y6  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548647919] Auto-save of retention data completed successfully.
[1548648000] SERVICE NOTIFICATION: nagiosadmin;esxi05;ESXi Hardware Check;OK;notify-service-by-email;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EPD Chassis S/N: FCH2216V0Z0  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548648000] SERVICE ALERT: esxi05;ESXi Hardware Check;OK;HARD;1;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EPD Chassis S/N: FCH2216V0Z0  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548648127] SERVICE NOTIFICATION: nagiosadmin;esxi04;ESXi Hardware Check;OK;notify-service-by-email;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22137QKB Chassis S/N: FCH2216V0YZ  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548648127] SERVICE ALERT: esxi04;ESXi Hardware Check;OK;HARD;1;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22137QKB Chassis S/N: FCH2216V0YZ  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548648269] SERVICE NOTIFICATION: nagiosadmin;esxi02;ESXi Hardware Check;OK;notify-service-by-email;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157E1D Chassis S/N: FCH2216V0Y6  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548648269] SERVICE ALERT: esxi02;ESXi Hardware Check;OK;HARD;1;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157E1D Chassis S/N: FCH2216V0Y6  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548648274] SERVICE NOTIFICATION: nagiosadmin;esxi03;ESXi Hardware Check;OK;notify-service-by-email;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ESB Chassis S/N: FCH2216V0TW  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548648274] SERVICE ALERT: esxi03;ESXi Hardware Check;OK;HARD;1;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157ESB Chassis S/N: FCH2216V0TW  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548648414] SERVICE NOTIFICATION: nagiosadmin;esxi01;ESXi Hardware Check;OK;notify-service-by-email;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EQH Chassis S/N: FCH2216V0WN  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548648414] SERVICE ALERT: esxi01;ESXi Hardware Check;OK;HARD;1;OK - Server: Cisco Systems Inc UCSC-C220-M4S s/n: FCH22157EQH Chassis S/N: FCH2216V0WN  System BIOS: C220M4.3.0.4a.0.0226182253 2018-02-26
[1548649218] SERVICE ALERT: esxi03;PING;WARNING;SOFT;1;PING WARNING - Packet loss = 20%, RTA = 0.42 ms
[1548649282] SERVICE ALERT: esxi03;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.41 ms
[1548651519] Auto-save of retention data completed successfully.
[1548653783] SERVICE ALERT: esxi03;PING;WARNING;SOFT;1;PING WARNING - Packet loss = 20%, RTA = 0.46 ms
[1548653848] SERVICE ALERT: esxi03;PING;WARNING;SOFT;2;PING WARNING - Packet loss = 20%, RTA = 0.44 ms
[1548653912] SERVICE ALERT: esxi03;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.46 ms
[1548655119] Auto-save of retention data completed successfully.
[1548658719] Auto-save of retention data completed successfully.
[1548662313] SERVICE ALERT: esxi03;PING;WARNING;SOFT;1;PING WARNING - Packet loss = 20%, RTA = 0.35 ms
[1548662319] Auto-save of retention data completed successfully.
[1548662377] SERVICE ALERT: esxi03;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.27 ms
[1548665378] SERVICE ALERT: esxi03;PING;WARNING;SOFT;1;PING WARNING - Packet loss = 20%, RTA = 0.36 ms
[1548665443] SERVICE ALERT: esxi03;PING;WARNING;SOFT;2;PING WARNING - Packet loss = 20%, RTA = 0.35 ms
[1548665508] SERVICE ALERT: esxi03;PING;WARNING;SOFT;3;PING WARNING - Packet loss = 20%, RTA = 0.35 ms
[1548665572] SERVICE ALERT: esxi03;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.38 ms
[1548665919] Auto-save of retention data completed successfully.
[1548669519] Auto-save of retention data completed successfully.
[1548673119] Auto-save of retention data completed successfully.
[1548676719] Auto-save of retention data completed successfully.
[1548680319] Auto-save of retention data completed successfully.
[1548681773] SERVICE ALERT: esxi03;PING;WARNING;SOFT;1;PING WARNING - Packet loss = 20%, RTA = 0.46 ms
[1548681837] SERVICE ALERT: esxi03;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.41 ms
[1548683919] Auto-save of retention data completed successfully.
[1548687519] Auto-save of retention data completed successfully.
[1548691119] Auto-save of retention data completed successfully.
[1548694719] Auto-save of retention data completed successfully.
[1548698319] Auto-save of retention data completed successfully.
